"","kingdom","phylum","class","order","family","genus","species"
"ASV_866","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_867","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_868","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_869","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_870","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_871","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_872","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_873","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_874","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_875","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_sp"
"ASV_876","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae",NA,NA
"ASV_877","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus_claroideum"
"ASV_878","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Gigaspora",NA
"ASV_879","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_880",NA,NA,NA,NA,NA,NA,NA
"ASV_881","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_882","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_883","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_884","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_885","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_886","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae",NA,NA
"ASV_887",NA,NA,NA,NA,NA,NA,NA
"ASV_888",NA,NA,NA,NA,NA,NA,NA
"ASV_889","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_890","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_891","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_892","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_893","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_894","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unidentified_77","Glomeraceae_sp"
"ASV_895","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_896","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Cetraspora",NA
"ASV_897","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_898","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_899","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_900","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_901","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_902","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_903","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae",NA,NA
"ASV_904","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_905","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_906","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_mosseae"
"ASV_907","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_908","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_909","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_910",NA,NA,NA,NA,NA,NA,NA
"ASV_911","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_912","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae",NA,NA
"ASV_913","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_914","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_915","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_916","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora_epigaea"
"ASV_917","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_918","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_919","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae",NA,NA
"ASV_920","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_921","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_922","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae","Ambispora",NA
"ASV_923","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus_claroideum"
"ASV_924",NA,NA,NA,NA,NA,NA,NA
"ASV_925","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis",NA
"ASV_926",NA,NA,NA,NA,NA,NA,NA
"ASV_927","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_928",NA,NA,NA,NA,NA,NA,NA
"ASV_929","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_930","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_931","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis",NA
