"","kingdom","phylum","class","order","family","genus","species"
"ASV_488","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_197","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_828","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_100","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_113","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_671","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_130","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_28","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_463","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unidentified_77","Glomeraceae_sp"
"ASV_140","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","unidentified_609","unidentified_408","Paraglomerales_sp"
"ASV_77","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_93","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_25","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_30","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_55","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_829","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_562","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_946","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_857","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae",NA,NA
"ASV_588","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_581","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_649","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_358","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_879","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_457","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_959","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia","Dominikia_sp"
"ASV_695","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_442","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_854","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora_epigaea"
"ASV_337","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_815","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae",NA,NA
"ASV_754","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_617","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_368","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","unidentified_609","unidentified_408","Paraglomerales_sp"
"ASV_458","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_672","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_148","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_mosseae"
"ASV_263","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_192","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae",NA,NA
"ASV_969","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_877","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus_claroideum"
"ASV_696","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_266","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_317","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_586","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus_claroideum"
"ASV_560","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_535","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_739","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_932","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","unidentified_609","unidentified_408","Paraglomerales_sp"
"ASV_7","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_63","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_36","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_194","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_603","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_831","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_59","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_510","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_387","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_174","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_861","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_915","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_420","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_516","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_114","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_224","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unidentified_77","Glomeraceae_sp"
"ASV_253","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_68","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_950","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_mosseae"
"ASV_432","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_978","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_841","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_618","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_423","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_708","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae",NA,NA
"ASV_927","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_747","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_193","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_704","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus","Paraglomus_sp"
"ASV_105","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_642","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_765","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_958","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_383","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora_celata"
"ASV_76","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_650","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_518","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_318","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_121","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","unidentified_609","unidentified_408","Paraglomerales_sp"
"ASV_60","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_238","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_126","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_299","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","unidentified_609","unidentified_408","Paraglomerales_sp"
"ASV_297","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_687","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_676","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_734","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_309","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_686","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_464","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_433","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_379","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_571","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_136","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_34","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae","Ambispora",NA
"ASV_474","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_655","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_630","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_908","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_322","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_976","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_268","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_619","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_707","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_53","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_292","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae",NA,NA
"ASV_476","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Cetraspora",NA
"ASV_632","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_291","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_723","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_1","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","unidentified_609","unidentified_408","Paraglomerales_sp"
"ASV_228","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_190","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_14","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_923","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus_claroideum"
"ASV_552","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae","Ambispora",NA
"ASV_4","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_370","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_530","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_798","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_974","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_403","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_741","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_3","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","unidentified_609","unidentified_408","Paraglomerales_sp"
"ASV_634","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora_varaderana"
"ASV_811","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_311","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_269","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_659","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_533","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_565","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_905","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_380","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis",NA
"ASV_455","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_172","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus","Paraglomus_sp"
"ASV_763","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_862","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_27","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_922","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae","Ambispora",NA
"ASV_948","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_11","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_543","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_73","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_860","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae","Ambispora",NA
"ASV_867","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_582","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae",NA,NA
"ASV_486","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_367","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae",NA,NA
"ASV_605","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_166","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_621","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_31","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_807","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_744","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_853","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_203","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_785","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_795","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora_epigaea"
"ASV_429","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_872","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_624","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_384","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_689","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_286","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","unidentified_609","unidentified_408","Paraglomerales_sp"
"ASV_545","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_211","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_901","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_175","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae",NA,NA
"ASV_23","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_70","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_308","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_719","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_265","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_40","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_977","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_731","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_373","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_599","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_181","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","unidentified_609","unidentified_408","Paraglomerales_sp"
"ASV_778","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus_claroideum"
"ASV_513","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_422","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_153","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_187","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_963","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae","Ambispora",NA
"ASV_965","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_sp"
"ASV_332","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora_epigaea"
"ASV_440","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae",NA,NA
"ASV_427","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_54","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_551","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_805","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_97","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_398","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_125","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_477","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_caledonium"
"ASV_951","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_712","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis_mosseae"
"ASV_473","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora_varaderana"
"ASV_762","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_904","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_182","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_554","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unidentified_77","Glomeraceae_sp"
"ASV_444","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_688","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_213","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_559","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","unidentified_609","unidentified_408","Paraglomerales_sp"
"ASV_675","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Palaeospora","Palaeospora_spainiae"
"ASV_850","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified_4174","Claroideoglomeraceae_sp"
"ASV_356","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis",NA
"ASV_870","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified_4690","Archaeosporaceae_sp"
"ASV_86","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
"ASV_680","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","unidentified_410","Diversisporaceae_sp"
"ASV_791","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"ASV_18","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_84","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","Acaulospora_sp"
